"ea_id","FS_year","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","hh_age","hh_gender","dist_road","dist_popcenter","dist_admarc","elevation","percent_ag","rCSI","HDDS","FCS","asset_index2","roof_natural_inverse","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","nutri_rent_severe_constraint","nutri_rent_moderate_constraint","IPC1","IPC12","rural","clust_maize_price","clust_rice_price","clust_nuts_price","clust_beans_price","clust_maize_mktthin","clust_rice_mktthin","clust_nuts_mktthin","clust_beans_mktthin","lhz_maize_price","lhz_rice_price","lhz_nuts_price","lhz_beans_price","lhz_maize_mktthin","lhz_rice_mktthin","lhz_nuts_mktthin","lhz_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax","logFCS","TA_names","FNID","TA_maize_price","TA_rice_price","TA_nuts_price","TA_beans_price","TA_maize_mktthin","TA_rice_mktthin","TA_nuts_mktthin","TA_beans_mktthin","TA_raincytot","TA_day1rain","TA_maxdaysnorain","TA_floodmax","TA_heatdays","TA_gdd","TA_tmean","quarter1","quarter2","quarter3","quarter4","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12"
10301347,2010,0,0.4375,0,0.1875,0,0,0.5625,0.1875,0,0,0.6875,0.3125,0,0.5,3.9375,10,47.3125,1.0625,15.32625,29.4981246875,3.876875,1.2558125,0.30000001,2.6875,5.4375,49.15625,-0.076676935625,0.3125,0,0,0,0,0,1,1,1,31.76,165.143333333333,194.666666666667,199.781244102582,0.25,0.25,0.25,1,35.0859351616864,147.338734842952,158.925088590282,167.692183582926,1,1,0.75,1,1.41275085818288,41,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,3.89500400025855,"Kabunduli","MW2012C3010309",31.5477380952381,137.084671717172,201.988981481481,210.862760340322,0.23,0.123333333333333,0.176666666666667,0.786666666666667,1.30407657417891,41,19,0,0,213,23.8929558015205,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10301663,2010,0,0.6875,0,0.3125,0,0,0.5,0.6875,0,0,0.1875,0.8125,0,0.4375,3.125,5,37.125,1.1875,12.260625,23.236874875,9.1593749375,0.5925625,0.11250000375,6.3125,5.5625,54.8125,0.423890151875,0.8125,0,0.1875,0.8125,0,1,1,NA,1,29.7857142857143,92.0081818181818,205.627777777778,228.99,0.44,0.12,0.28,0.36,41.2401368789786,119.947914503255,162.618528207689,266.107289113981,0.84,0.68,0.68,0.84,1.24151523624557,41,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.0039182701324,"Kabunduli","MW2012C3010309",31.5477380952381,137.084671717172,201.988981481481,210.862760340322,0.23,0.123333333333333,0.176666666666667,0.786666666666667,1.30407657417891,41,19,0,0,213,23.8929558015205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10301741,2010,0.0625,0.5,0.1875,0.4375,0,0,0.6875,0.1875,0,0,0.6875,0.3125,0,0.625,3.75,11,35.0625,1.1875,14.4026666875,24.3213335,6.7026666125,0.625,0.375,0.9375,5.5625,61.21875,0.048465835,0.3125,0,1,0,0,1,1,1,1,33.0975,154.1025,205.6725,203.817036918382,0,0,0,1,34.2325325185229,152.74830038754,182.518592365086,168.163074092572,0.5,0.5,0.5,1,1.25796362810829,41,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.11445351514481,"Kabunduli","MW2012C3010309",31.5477380952381,137.084671717172,201.988981481481,210.862760340322,0.23,0.123333333333333,0.176666666666667,0.786666666666667,1.30407657417891,41,19,0,0,213,23.8929558015205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10302010,2010,0,0.5,0.0625,0.3125,0,0,0.8125,0.25,0,0.0625,0.625,0.375,0,0.625,6,6,46.875,1.125,1.90928569375,51.785714,27.9635713125,0.49128571375,0.48750001625,2.5,5.9375,62.53125,0.048465270625,0.375,0,0,1,0,1,1,NA,1,39.734,174.422857142857,160.127142857143,194.426666666667,0.375,0.125,0.125,0.25,40.2408892193124,174.974022942447,203.532266529836,227.983588228517,0.5,0.25,0.25,0.5,1.47293938730906,41,22,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.13566643178401,"Fukamapiri","MW2012C3010311",39.734,174.422857142857,160.127142857143,194.426666666667,0.375,0.125,0.125,0.25,1.47293938730906,41,22,0,0,213,25.3793965585915,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10303454,2010,0,0.625,0,0.3125,0,0,0.4375,0,0,0,0.875,0.125,0,0.375,5.25,12,43.8125,1.0625,2.12642855625,47.028571875,16.5507141875,0.53257142625,0.60000002,1.125,5.8125,60.625,0.29874851875,0.125,0,1,0,1,0,1,1,1,11,37.024,11,157.849076168412,0.4,0,0.2,1,25.9576289836889,102.306434180457,101.859241669345,189.844684311882,0.4,0.2,0.4,1,1.57571904445428,41,22,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.10470734925765,"Malenga Mzoma","MW2012C3010311",11,37.024,11,157.849076168412,0.4,0,0.2,1,1.57571904445428,41,22,0,0,213,25.3793965585915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10304012,2010,0.0625,0.75,0.375,0.5625,0.0625,0,1.5,0.5,0,0,0.5,0.5,0,0.75,6.125,3,40.4375,1.375,0.16312499675,47.2106249375,17.038125125,0.52675,0.450000015,5.0625,6,56.71875,0.549032980625,0.5,0,1,0,1,0,1,NA,1,45.5622,142.621489361702,196.044285714286,219.834117647059,0.230769230769231,0.276923076923077,0.353846153846154,0.215384615384615,49.2822870670349,161.020055531528,189.589544137146,235.991965239999,0.6,0.507692307692308,0.6,0.6,1.57953568402091,41,20,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.03810484389922,"S/C Malanda","MW2012C3010311",38.4997170872511,80.0607446808511,105.022142857143,179.349622562981,0.615384615384615,0.388461538461538,0.551923076923077,0.607692307692308,1.48742595695021,56,21,0,0,213,25.3793965585915,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10304360,2011,0,0.625,0.0625,0.1875,0,0,0.5,0.25,0,0,0.625,0.375,0,0.5,5.9375,1,55.5625,1.375,1.8509999875,43.2380000625,13.368999625,0.50370000375,0.56250001875,3.8125,5.5625,59.625,0.298747964375,0.375,0,0.75,0.25,0.75,0.25,1,1,1,21.41,12,14,166.539772126769,0.75,0.75,0.75,1,27.9289319606502,133.464057231666,152.680360189823,190.250813023573,0.75,0.75,0.75,1,1.51810267449884,53,29,53,213,24.5739236249611,1335.82028852403,28,0,0,0,4.08807494920851,"S/C Malanda","MW2012C3010311",21.41,12,14,166.539772126769,0.75,0.75,0.75,1,1.51810267449884,53,29,0,0,213,24.5739236249611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10304625,2010,0,0.4375,0.25,0.3125,0,0,0.8125,0.25,0,0,0.8125,0.1875,0,0.625,5.3125,10,39.375,1.1875,4.26357144375,35.7964288125,9.61714283125,0.52392857375,0.18750000625,1.1875,5.6875,61.1875,-0.076676331875,0.1875,0,0.5625,0.375,0.25,0.6875,1,1,1,31.4372341745022,17.5,14,138.865127478903,1,0.5,0.75,1,34.6708441786919,133.986241765901,187.960335275999,192.545904233253,1,0.75,0.75,1,1.3953162298795,71,22,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.11394292029073,"S/C Malanda","MW2012C3010311",38.4997170872511,80.0607446808511,105.022142857143,179.349622562981,0.615384615384615,0.388461538461538,0.551923076923077,0.607692307692308,1.48742595695021,56,21,0,0,213,25.3793965585915,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10305446,2010,0,0.466666666666667,0.0666666666666667,0.666666666666667,0,0.0666666666666667,0.733333333333333,0.2,0,0.0666666666666667,0.8,0.2,0,0.6,5.6,8,39.7333333333333,1.2,0.544285704533333,55.5300001333333,34.1442861333333,0.5265,0.440000014666667,5.6,5.66666666666667,63.8666666666667,-0.0182753273333333,0.2,0,0.0666666666666667,0,0.0666666666666667,0,1,1,1,31.526,108.092857142857,181.451666666667,213.253333333333,0.375,0.125,0.25,0.25,35.7435930835278,54.2679159179745,152.316270269556,203.408659242641,1,0.75,1,0.75,1.56969029474399,36,22,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.15679757686865,"S/C Zilakoma","MW2012C3010311",31.526,108.092857142857,181.451666666667,213.253333333333,0.375,0.125,0.25,0.25,1.56969029474399,36,22,0,0,213,25.3793965585915,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10306417,2011,0,0.5,0,0.3125,0,0,0.5,0.0625,0,0,0.6875,0.3125,0,0.375,4.4375,1,48.1875,1.3125,0.135384615425,34.2192306875,2.21384615625,0.567461540625,0.60000002,4.375,5.25,53.1875,0.048465258125,0.3125,0,0.3125,0,0.3125,0,1,1,1,21.41,12,14,166.539772126769,0.75,0.75,0.75,1,27.9289319606502,133.464057231666,152.680360189823,190.250813023573,0.75,0.75,0.75,1,1.12850997455887,53,29,53,213,24.5739236249611,1335.82028852403,28,0,0,0,3.97382340633359,"Mankhambira","MW2012C3010311",21.41,12,14,166.539772126769,0.75,0.75,0.75,1,1.12850997455887,53,29,0,0,213,24.5739236249611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10306431,2010,0,0.625,0.125,0.25,0,0,0.25,0.3125,0,0,0.5,0.5,0,0.25,5.25,11,40.75,1.25,4.71266666875,37.19733325,4.9566666375,0.60973333375,1,0.875,5.9375,68.46875,0.29874825625,0.5,0,1,0,1,0,1,1,1,27.94,96.9775,110.4375,148.640158892745,0.25,0,0,1,37.7741387804955,156.260115741894,196.493207014831,190.487072667846,0.25,0.25,0.25,1,1.28598767416893,37,20,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.22637743679574,"Mankhambira","MW2012C3010311",27.94,96.9775,110.4375,148.640158892745,0.25,0,0,1,1.28598767416893,37,20,0,0,213,25.3793965585915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10307413,2010,0,0.5625,0.0625,0.3125,0,0,0.8125,0.375,0,0,0.75,0.25,0,0.625,7.0625,5,48.3125,1.375,0.52062499555,37.663125,8.8793749625,0.5468125,0.11250000375,5.5625,5.625,62.8125,0.173606901875,0.25,0,0.125,0,0.125,0,1,NA,1,40.64,70.5533333333333,75.76,186.47,0.823529411764706,0.470588235294118,0.470588235294118,0.823529411764706,41.2401368789786,119.947914503255,182.317421209201,266.107289113981,0.818181818181818,0.636363636363636,0.727272727272727,0.818181818181818,1.3476357448266,42,20,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.14015409825339,"S/C Fukamalaza","MW2012C3010311",40.64,70.5533333333333,75.76,186.47,0.823529411764706,0.470588235294118,0.470588235294118,0.823529411764706,1.3476357448266,42,20,0,0,213,25.3793965585915,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10308129,2010,0,0.4375,0,0.25,0,0,0.5,0.1875,0,0,0.9375,0.0625,0,0.4375,5.0625,12,42.0625,1.25,0.1976923048,32.33153825,3.2815384875,0.592461540625,0.11250000375,3.3125,5.5,61.03125,-0.076676654375,0.0625,0,1,0,1,0,1,1,1,11,37.024,11,157.84907616841,0.4,0,0.2,1,29.7865816971893,42.4266176758205,77.5242554808591,169.060450014451,1,0.8,0.8,1,1.22331095983312,37,20,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.11138602807695,"S/C Mkumbira","MW2012C3010309",21.7238888888889,88.0452142857143,79.0864285714286,157.768109512776,0.25,0.15,0.25,0.825,1.26097097915404,39,20,0,0,213,24.636176180056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10308636,2010,0,0.466666666666667,0.2,0.266666666666667,0,0,0.733333333333333,0.2,0,0,0.6,0.4,0,0.533333333333333,5.93333333333333,9,40.4,1.26666666666667,5.91714291333333,28.3150001333333,8.41428580666667,0.617642858666667,0,0.866666666666667,5.4,61.2,-0.0182771346666667,0.4,0,0,0,0,0,1,1,1,32.4477777777778,139.066428571429,147.172857142857,157.687142857143,0.1,0.3,0.3,0.65,33.1986817819499,153.73447425578,144.471650015559,201.177812905758,0.5,0.8,0.6,1,1.29863099847496,41,20,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.11414718951828,"S/C Mkumbira","MW2012C3010311",21.7238888888889,88.0452142857143,79.0864285714286,157.768109512776,0.25,0.15,0.25,0.825,1.26097097915404,39,20,0,0,213,24.636176180056,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10309273,2011,0,0.4375,0,0.0625,0,0,0,0.125,0,0,1,0,0,0,3.6875,3,40.875,1.0625,14.0973333125,28.5400001875,33.0660004375,1.09326666875,0,1.25,4.8125,53.8125,-0.0766775,0,0,0,0,0,0,1,1,1,76.1066666666667,165.366666666667,207.89,224.498478495115,0.25,0.25,0.25,1,32.7972152756169,151.823388337213,213.590878850272,174.067420371302,0.5,0.5,0.5,1,1.15168339387025,53,29,53,213,23.0797249556707,1336.50308682838,18,0,0,0,3.98550578218795,"Musisya","MW2012C3010309",76.1066666666667,165.366666666667,207.89,224.498478495115,0.25,0.25,0.25,1,1.15168339387025,53,29,0,0,213,23.0797249556707,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10309281,2010,0,0.5,0,0,0,0,0.625,0.25,0,0,0.8125,0.1875,0,0.375,4.9375,11,48.9375,1.375,13.05875,30.0618748125,37.3200001875,0.498125,0.450000015,2.25,5.25,64.03125,0.04846385,0.1875,0,0,0,0,0,1,1,1,33.0975,154.1025,205.6725,203.817036918375,0,0,0,1,34.2325325185229,152.74830038754,182.518592365086,168.163074092572,0.5,0.5,0.5,1,1.27463414468375,41,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.15937124543917,"Musisya","MW2012C3010309",33.0975,154.1025,205.6725,203.817036918375,0,0,0,1,1.27463414468375,41,19,0,0,213,23.8929558015205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10310469,2010,0,0.6875,0.1875,0.5625,0,0.0625,0.75,0.1875,0,0.1875,0.5625,0.4375,0,0.625,5.25,6,43.375,1.125,9.2621428625,11.56142846875,23.4192860625,1.371571425,0,5.75,6,60.625,0.423891320625,0.4375,0,0.6875,0,0,0.6875,1,NA,1,32.3733333333333,142.5825,125.6025,117.82,0.25,0,0,0,39.1759187734714,156.756172923171,156.892186279477,170.604236801311,1,0.75,1,0.75,1.1903077565416,37,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.10470734925765,"S/C Nyaluwanga","MW2012C3010309",32.3733333333333,142.5825,125.6025,117.82,0.25,0,0,0,1.1903077565416,37,19,0,0,213,23.8929558015205,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10312048,2010,0,0.375,0.0625,0.25,0,0,0.6875,0.25,0,0,0.75,0.25,0,0.4375,4.375,7,45.6875,1.3125,0.34733333425,13.61,19.2613330625,0.78559999875,0,3.8125,5.9375,63.4375,-0.201818275,0.25,0,1,0,0,1,1,1,1,32.94,174.404,190.048,236.304,0.8,0,0,0,37.9600321755984,153.590482791178,156.603575551435,169.101255231911,1,0.6,0.8,1,1.24056628933669,37,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.15005516923611,"Timbiri","MW2012C3010309",40.7216666666667,165.982166666667,195.914333333333,206.321178972792,0.266666666666667,0,0,0.333333333333333,1.23894376884489,43.6666666666667,19,0,0,213,23.8929558015205,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10312078,2011,0,0.5,0,0.3125,0,0,0.5625,0.125,0,0,0.875,0.125,0,0.5,4.75,1,40.4375,1.25,0.2719999950625,23.6753334375,10.5106666875,0.544666668125,0,2.75,5.375,55.28125,0.04846526,0.125,0,0,0,0,0,1,1,1,21.41,12,14,166.539772126771,0.75,0.75,0.75,1,25.3406308758557,70.9738488297831,111.722210576111,170.359460904963,0.75,1,0.75,1,1.09478925318429,53,28,53,213,23.0797249556707,1336.50308682838,18,0,0,0,4.01243379136006,"Timbiri","MW2012C3010309",21.41,12,14,166.539772126771,0.75,0.75,0.75,1,1.09478925318429,53,28,0,0,213,23.0797249556707,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10312187,2010,0,0.5625,0,0.0625,0,0,0.25,0.125,0,0,0.9375,0.0625,0,0.25,5.0625,11,49.5,1.3125,0.2813333367375,17.59133325,20.8386669375,0.701,0.2250000075,4.3125,5.375,55.03125,0.1736057625,0.0625,0,0,0,0,0,1,1,1,33.0975,154.1025,205.6725,203.817036918375,0,0,0,1,34.2325325185229,152.74830038754,182.518592365086,168.163074092573,0.5,0.5,0.5,1,1.26532331977198,37,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,4.00790120569648,"Timbiri","MW2012C3010309",40.7216666666667,165.982166666667,195.914333333333,206.321178972792,0.266666666666667,0,0,0.333333333333333,1.23894376884489,43.6666666666667,19,0,0,213,23.8929558015205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10312600,2010,0,0.4375,0.125,0.25,0,0,0.625,0.125,0,0,0.75,0.1875,0.0625,0.375,5.4375,3,46.875,1.1875,5.80375003125,24.7674999375,7.7243749375,0.5641875,0.4375000125,10.4375,4.6875,47.59375,-0.076676629375,0.25,0,0,0,0,0,1,NA,1,56.1275,169.44,192.0225,178.8425,0,0,0,0,47.4492273347893,162.180593308028,157.705341470671,176.382735377465,0.75,0.75,0.75,1,1.21094169742599,57,19,41,213,23.8929558015205,1428.51517327593,19,0,0,0,3.86270145009544,"Timbiri","MW2012C3010309",40.7216666666667,165.982166666667,195.914333333333,206.321178972792,0.266666666666667,0,0,0.333333333333333,1.23894376884489,43.6666666666667,19,0,0,213,23.8929558015205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10320227,2010,0,0.875,0.1875,0.1875,0,0,1.5,0.625,0,0,0.4375,0.5625,0,0.9375,5.5,11,39.125,1.0625,2.8106667,33.9046669375,0.42933333,0.497133333125,0.56250001875,1.375,6.25,71.21875,0.7993145,0.5625,0,1,0,1,0,1,1,0,27.94,96.9775,110.4375,148.640158892745,0.25,0,0,1,37.7741387804955,156.260115741894,196.493207014831,190.487072667853,0.25,0.25,0.25,1,1.28887997344696,57,20,41,213,25.3793965585915,1419.65105459591,20,0,0,0,4.26575612644596,"Nkhata Bay Boma","MW2012C3010311",27.94,96.9775,110.4375,148.640158892745,0.25,0,0,1,1.28887997344696,57,20,0,0,213,25.3793965585915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10401140,2010,0.0625,0.6875,0.1875,0.4375,0.0625,0,1.375,0.6875,0,0,0.25,0.75,0,0.9375,4.25,8,32.4375,1.1875,0.4350000074375,61.8187500625,13.383125,1.102375,0.03750000125,2.9375,6,63.1875,0.423890755625,0.75,0,0,1,0,0,1,1,1,26.2848717948718,106.381739130435,123.862051282051,128.673076923077,0.417910447761194,0.313432835820896,0.417910447761194,0.417910447761194,24.7831590414172,49.7612909183152,72.0422447857996,79.9981706901697,0.91044776119403,0.73134328358209,0.701492537313433,0.716417910447761,0.716893731017735,37,18,37,213,22.0395305651455,863.744721488158,17,0,0,0,4.14610649678069,"Chikulamayembe","MW2012C3010417",35.3857898964553,151.36609228474,175.811104865023,163.134785210324,0.214053057724792,0.212612376712927,0.227537749847255,0.570910888576431,0.857960710021859,37.4285714285714,18.7142857142857,0,0,213,22.0416526523235,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10401212,2010,0,0.4375,0,0.5,0,0,0.6875,0.0625,0,0,0.8125,0.1875,0,0.5,4.75,9,39.375,1.25,12.728125,72.0912494375,20.43250025,1.16675,0.60000002,1.5625,5.6875,59.96875,-0.076675525625,0.1875,0,0,0,0,0,1,1,1,37.9475,153.383333333333,191.526666666667,156.86,0.2,0.4,0.4,0.8,31.8047058774315,160.222591062847,180.854027349354,173.193253274152,0.2,0.6,0.8,1,0.999405780596053,37,17,37,213,22.0395305651455,863.744721488158,17,0,0,0,4.09382359320797,"Chikulamayembe","MW2012C3010417",35.3857898964553,151.36609228474,175.811104865023,163.134785210324,0.214053057724792,0.212612376712927,0.227537749847255,0.570910888576431,0.857960710021859,37.4285714285714,18.7142857142857,0,0,213,22.0416526523235,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10401424,2010,0,0.8125,0.125,0.6875,0,0,0.75,0.375,0,0.0625,0.4375,0.5,0.0625,0.5625,4.625,10,38.5,1.125,1.68333332125,57.8206668125,11.23600003125,1.0838,0.56250001875,3.5625,5.5,58.78125,0.67417512875,0.5625,0,0,1,0,0.8125,1,1,1,39.6633333333333,142.91,188.07,180.347908299877,0.25,0.25,0.25,1,27.823476886236,78.8255640467254,138.329408107785,185.854690916014,0.5,0.75,1,1,0.704744558661982,37,17,37,213,22.0395305651455,863.744721488158,17,0,0,0,4.0738229265013,"Chikulamayembe","MW2012C3010417",35.3857898964553,151.36609228474,175.811104865023,163.134785210324,0.214053057724792,0.212612376712927,0.227537749847255,0.570910888576431,0.857960710021859,37.4285714285714,18.7142857142857,0,0,213,22.0416526523235,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10401522,2010,0,0.6875,0,0.625,0,0,0.625,0,0,0,0.875,0.125,0,0.5625,6.5625,9,47,1,5.0212499625,59.1681249375,19.915000125,1.1156875,0.450000015,3.5,4.8125,50.8125,0.423891558125,0.125,0,0,1,0,1,1,1,1,32.600157480315,150.718823529412,198.451932773109,158.4706,0.169934640522876,0.222222222222222,0.222222222222222,0.673202614379085,31.6497825337954,136.63883215559,170.782030790409,172.926428200901,0.26797385620915,0.529411764705882,0.647058823529412,0.882352941176471,0.728126547688111,37,18,37,213,22.0395305651455,863.744721488158,17,0,0,0,3.92814238730803,"Chikulamayembe","MW2012C3010417",35.3857898964553,151.36609228474,175.811104865023,163.134785210324,0.214053057724792,0.212612376712927,0.227537749847255,0.570910888576431,0.857960710021859,37.4285714285714,18.7142857142857,0,0,213,22.0416526523235,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10401541,2011,0,0.6875,0,0.1875,0,0,0.375,0.1875,0,0.125,0.75,0.25,0,0.375,4,3,36.9375,1.25,0.305333337,68.298667,21.1093335625,1.18486666875,0.60000002,1.75,5.5625,53.3125,0.4238895875,0.25,0,0,1,0,0,1,1,1,39.4433333333333,162.525,251.01,288.337961607429,0.25,0.5,0.5,1,31.6540364055586,74.7689878585692,127.452143647481,243.75070351204,0.75,1,0.75,1,0.600987796343417,66,21,63,213,21.1797243789888,721.981790431341,21,0,0,0,3.9761708252519,"Chikulamayembe","MW2012C3010417",38.3016666666667,159.355833333333,249.918333333333,267.673980484278,0.25,0.375,0.375,1,0.649771468650451,64.5,21,0,0,213,21.1797243789888,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10401604,2010,0,0.625,0.0625,0.5,0,0,0.625,0.1875,0,0,0.875,0.125,0,0.5,4.3125,6,36.5,1.0625,3.53666665,73.796001,19.434,1.2416666625,0.5250000175,1.3125,5.9375,61.21875,0.298749370625,0.125,0,0,1,0,0.375,1,NA,1,26.5533333333333,202.7025,160.9025,153.8075,0.25,0,0,0,32.6710108761319,175.597243621986,162.683280217619,129.586540080972,0.75,0,0.25,0.25,0.918660421971325,37,21,37,213,22.0395305651455,863.744721488158,17,0,0,0,4.11445351514481,"Chikulamayembe","MW2012C3010417",35.3857898964553,151.36609228474,175.811104865023,163.134785210324,0.214053057724792,0.212612376712927,0.227537749847255,0.570910888576431,0.857960710021859,37.4285714285714,18.7142857142857,0,0,213,22.0416526523235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10401635,2011,0,0.3125,0,0.3125,0,0,0.5,0.4375,0,0,0.5625,0.4375,0,0.5,4.1875,1,43.625,1.125,2.273749985625,57.6050003125,7.71187500625,1.0949375,0.60000002,2.6875,5.5,54.96875,-0.326959631875,0.4375,0,0,0.375,0,0.375,1,1,1,37.16,156.186666666667,248.826666666667,247.009999361127,0.25,0.25,0.25,1,25.6076061250916,99.6309020830966,128.057892245913,221.660064210569,0.5,0.25,0.75,1,0.698555140957486,63,21,63,213,21.1797243789888,721.981790431341,21,0,0,0,4.00676484193783,"Chikulamayembe","MW2012C3010417",38.3016666666667,159.355833333333,249.918333333333,267.673980484278,0.25,0.375,0.375,1,0.649771468650451,64.5,21,0,0,213,21.1797243789888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10401742,2010,0,0.5,0,0.3125,0,0,0.25,0.1875,0,0,0.5625,0.4375,0,0.25,3.8125,11,44.125,1.25,0.3043750000625,72.6793756875,17.4987499375,1.21575,0.60000002,3.25,5.8125,61.78125,0.048465258125,0.4375,0,0,1,0,0,1,1,1,37.4125,145.693333333333,184.69,203.198528896373,0,0.25,0.25,1,26.9088111764632,78.4369190282858,54.5706632564871,198.150527928984,0.25,0.75,1,1,0.910991010479071,37,21,37,213,22.0395305651455,863.744721488158,17,0,0,0,4.12359992037089,"Chikulamayembe","MW2012C3010417",35.3857898964553,151.36609228474,175.811104865023,163.134785210324,0.214053057724792,0.212612376712927,0.227537749847255,0.570910888576431,0.857960710021859,37.4285714285714,18.7142857142857,0,0,213,22.0416526523235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10408441,2010,0,0.5625,0,0.5625,0,0,0.4375,0.3125,0,0,0.5625,0.375,0.0625,0.25,6.6875,4,44.5,1.1875,4.98874996875,90.141875125,1.9200000075,1.2575625,0.60000002,7.5,5.8125,52.0625,0.17360801625,0.4375,0,0,1,0,1,1,NA,1,58.8175,185.052,255.458,190.944,0.2,0,0,0,48.513382615581,200.502561876282,216.807145023363,159.885247793799,0.4,0.4,0.4,0.4,1.05368111728873,36,21,37,213,22.0395305651455,863.744721488158,17,0,0,0,3.95244491992706,"Katumbi","MW2012C3010417",58.8175,185.052,255.458,190.944,0.2,0,0,0,1.05368111728873,36,21,0,0,213,22.0395305651455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10409468,2010,0,0.5625,0,0.5,0,0,0.1875,0.25,0,0,0.8125,0.1875,0,0.1875,4.8125,10,36.375,1.125,4.3693749875,88.015625,4.865624975,1.218375,0.60000002,1.875,5.1875,50.40625,0.173607735,0.1875,0,0,1,0,0.3125,1,1,1,17.5,21,21,159.922037026767,0.5,0.75,0.75,1,27.823476886236,78.8255640467254,138.329408107785,185.854690915983,0.5,0.75,1,1,0.97339100216293,37,21,37,213,22.0395305651455,863.744721488158,17,0,0,0,3.92011517532548,"S/C Zolokere","MW2012C3010417",17.5,21,21,159.922037026767,0.5,0.75,0.75,1,0.97339100216293,37,21,0,0,213,22.0395305651455,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
