"ea_id","FS_year","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","hh_age","hh_gender","dist_road","dist_popcenter","dist_admarc","elevation","percent_ag","rCSI","HDDS","FCS","asset_index2","roof_natural_inverse","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","nutri_rent_severe_constraint","nutri_rent_moderate_constraint","IPC1","IPC12","rural","clust_maize_current","lhz_maize_current","clust_maize_mktthin_current","lhz_maize_mktthin_current","clust_maize_lag","lhz_maize_lag","clust_maize_mktthin_lag","lhz_maize_mktthin_lag","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax","logFCS","TA_names","FNID","TA_maize_current","TA_maize_lag","TA_maize_mktthin","TA_maize_mktthin_lag","TA_raincytot","TA_day1rain","TA_maxdaysnorain","TA_floodmax","TA_heatdays","TA_gdd","TA_tmean","quarter1","quarter2","quarter3","quarter4","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12","FNID_MW2012C3010102","FNID_MW2012C3010107","FNID_MW2012C3010210","FNID_MW2012C3010201","FNID_MW2012C3010209","FNID_MW2012C3010309","FNID_MW2012C3010508","FNID_MW2012C3010311","FNID_MW2012C3010417","FNID_MW2012C3010409","FNID_MW2012C3010517","FNID_MW2012C3010503","FNID_MW2012C3020103","FNID_MW2012C3020209","FNID_MW2012C3020211","FNID_MW2012C3020213","FNID_MW2012C3020203","FNID_MW2012C3020303","FNID_MW2012C3020403","FNID_MW2012C3020515","FNID_MW2012C3020513","FNID_MW2012C3020603","FNID_MW2012C3020619","FNID_MW2012C3020703","FNID_MW2012C3020803","FNID_MW2012C3020813","FNID_MW2012C3020913","FNID_MW2012C3020815","FNID_MW2012C3030115","FNID_MW2012C3030112","FNID_MW2012C3030114","FNID_MW2012C3999918","FNID_MW2012C3030204","FNID_MW2012C3030214","FNID_MW2012C3030206","FNID_MW2012C3030304","FNID_MW2012C3030314","FNID_MW2012C3030306","FNID_MW2012C3030414","FNID_MW2012C3030404","FNID_MW2012C3030514","FNID_MW2012C3030519","FNID_MW2012C3030506","FNID_MW2012C3030613","FNID_MW2012C3031313","FNID_MW2012C3030716","FNID_MW2012C3030714","FNID_MW2012C3030804","FNID_MW2012C3030816","FNID_MW2012C3030904","FNID_MW2012C3031005","FNID_MW2012C3031105","FNID_MW2012C3031213","FNID_MW2012C3031206","FNID_MW2012C3030606","region_string","region_Central","region_North","region_South","date","GIEW_price_current","GIEW_price_lag.x","trend","GIEW_price_lag.y","trendsq"
"20306557",2010,0,0.75,0,0.375,0.0625,0,0.4375,0.0625,0,0,0.875,0.125,0,0.3125,5.8125,7,41.0625,1.125,6.60624999375,52.3975001875,7.56437508125,1.2486875,0.56250001875,0.8125,5.125,55.96875,0.54903209375,0.125,0,0,1,0,0.75,1,1,1,29.504,31.716294089941,0.375,1,30.48,30.5727728153523,0.916666666666667,1,1.04819805165927,37,19,39,213,24.5526466763636,1142.01928375827,19,0,0,0,4.02479349926099,"Malenga","MW2012C3020303",33.253,35.5508360354495,0.358333333333333,0.722222222222222,1.01476573916238,37.3333333333333,19,0,0,213,24.5526466763636,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-07-01,33.48,33.48,122,33.48,14884
"20306557",2013,0,0.518518518518518,0,0.444444444444444,0.037037037037037,0,0.518518518518518,0.0740740740740741,0,0,0.814814814814815,0.185185185185185,0,0.333333333333333,4.44444444444444,5.59259259259259,36.4074074074074,1.07407407407407,7.81481481481481,52.1481481481481,7.48148148148148,1.23111111111111,0.577777797037037,3.14814814814815,5.44444444444444,57.8333333333333,-0.300857511481481,0.185185185185185,0,0.0740740740740741,0.888888888888889,0,0.62962962962963,1.11111111111111,1,1,63.5786375661376,68.6209077599772,0.487301587301587,0.992592592592593,99.3878115814227,71.529302549195,0.125749559082892,0.975308641975309,0.880236078297866,69,24,66,213,23.1500556814466,957.012880188447,24,0,0,0,4.0575653107188,"Malenga","MW2012C3020303",63.5786375661376,99.3878115814227,0.487301587301587,0.125749559082892,0.880236078297866,69,24,0,0,213,23.1500556814466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central",1,0,0,2013-05-01,68.37,68.37,1157,68.37,1338649
"20320675",2010,0,0.625,0.375,0.5,0,0,1.1875,0.6875,0,0,0.1875,0.8125,0,0.625,5.0625,8,38.9375,1.1875,0.3924999958625,59.9500003125,1.070624969375,1.383625,0.56250001875,1.3125,6.0625,67.375,0.29874942375,0.8125,0,0,0,0,0,1,1,0,22.555,22.4860600374922,0.6,1,24.525,24.319303030002,0.5,1,1.14506532594707,38,19,39,213,24.5526466763636,1142.01928375827,19,0,0,0,4.21027402922916,"Ntchisi boma","MW2012C3020303",22.555,24.525,0.6,0.5,1.14506532594707,38,19,0,0,213,24.5526466763636,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"North",0,1,0,2010-08-01,34.58,34.58,153,34.58,23409
"20401171",2011,0,0.5625,0,0.5625,0,0,0.4375,0.0625,0,0,0.75,0.1875,0.0625,0.4375,4.8125,2,38.9375,1.0625,4.4643749825,53.200625,7.991250075,1.2445625,0.48750001625,2.5625,4.875,37.90625,0.173608018125,0.25,0,0,0,0,0,1,1,1,70.9925,22.215322737747,0,1,33.6466666666667,22.6016131772097,0.25,1,0.847124271876184,50,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.63511600614432,"Dzoole","MW2012C3020403",70.9925,33.6466666666667,0,0.25,0.847124271876184,50,49,0,0,213,23.8464996003582,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2011-02-01,32.9095339854631,32.9095339854631,337,32.9095339854631,113569
"20401627",2010,0,0.4375,0.0625,0.4375,0,0,0.1875,0.0625,0,0,0.9375,0.0625,0,0.1875,5.3125,11,42.75,1.375,8.63599995,36.5966668125,9.33799990625,1.3173333375,0.60000002,3.1875,4.375,37.71875,-0.076675804375,0.0625,0,0,0,0,0,1,1,1,24.1666666666667,23.5612876745251,0.4,1,16.75,24.1237720794134,0,1,1.02922851727663,39,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.63015731829781,"Dzoole","MW2012C3020403",29.4708333333333,26.69375,0.45,0.1,0.99762175007658,39,19,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-11-01,31.86,31.86,245,31.86,60025
"20401737",2010,0,0.25,0,0.25,0,0,0.1875,0.0625,0,0,0.9375,0.0625,0,0.125,4.9375,4,50.375,1.25,3.315625000625,45.0843754375,5.41562504375,1.2645,0.56250001875,6.5,4.4375,42.9375,-0.45210154625,0.0625,0,0,0,0,0,1,NA,1,34.775,29.6724605379579,0.5,1,36.6375,33.1837927893983,0.2,1,0.966014982876529,39,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.75974556998257,"Dzoole","MW2012C3020403",29.4708333333333,26.69375,0.45,0.1,0.99762175007658,39,19,0,0,213,24.312189413199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-04-01,34.61,34.61,31,34.61,961
"20402045",2011,0,0.3125,0,0.1875,0,0,0.4375,0.0625,0,0,0.875,0.125,0,0.375,5,3,43.4375,1.125,1.23687500875,37.3912500625,8.3625001625,1.104375,0.150000005,1.8125,3.875,31.65625,-0.326960198125,0.125,0,1,0,0,1,1,1,1,47.0929166666667,21.8999020024179,1,1,70.9925,22.215322737747,0,1,0.95564991053453,52,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.45493560144896,"S/C Chakhazda","MW2012C3020403",47.0929166666667,70.9925,1,0,0.95564991053453,52,49,0,0,213,23.8464996003582,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2011-03-01,33.9075968042409,33.9075968042409,365,33.9075968042409,133225
"20402072",2010,0.3125,0.75,0.625,0.4375,0,0.0625,2.0625,0.8125,0,0,0.1875,0.8125,0,0.9375,4.6875,10,37.3125,1.125,0.7292307550625,43.8600004375,1.79461535,1.108,0.150000005,1.5625,6.5,70.65625,0.549032324375,0.8125,0,1,0,0,1,1,1,1,16.75,24.1237720794134,0,1,26.26,24.7351165135663,0.25,1,1.06700697494229,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,4.25782656947824,"S/C Chakhazda","MW2012C3020403",22.7011904761905,27.640946969697,0.3375,0.34758064516129,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-10-01,32.8,32.8,214,32.8,45796
"20402198",2010,0,0.5,0,0.5,0,0,0.3125,0.125,0,0,0.6875,0.3125,0,0.25,4.8125,9,34.75,1.1875,5.9626666625,47.751333625,5.9959999875,1.142,0,1.75,5.125,47.71875,0.04846610375,0.3125,0,0,1,0,1,1,1,1,26.9614285714286,34.1266147128884,0.3,1,26.7654545454545,35.3514223742346,0.290322580645161,0.870967741935484,1.0832600184495,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.86532440241891,"S/C Chakhazda","MW2012C3020403",22.7011904761905,27.640946969697,0.3375,0.34758064516129,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-09-01,32.5,32.5,184,32.5,33856
"20402198",2013,0.05,0.5,0.05,0.5,0.05,0.05,0.55,0.25,0,0.05,0.7,0.3,0,0.5,4.45,7.3,36.15,1.15,6.05,43.7,6.35,1.1415,0.030000001,2.6,5.3,47.95,-0.1196636785,0.3,0,0.05,0.8,0,0.85,1,1,0.95,102.907386904762,70.8153598340158,0.284521739130435,0.963913043478261,82.6792115817771,70.315097897526,0.224137931034483,0.689655172413793,0.819406293455579,66,24,66,213,23.2037520765325,865.140062408014,23,0,0,0,3.87015880132945,"S/C Chakhazda","MW2012C3020403",102.907386904762,82.6792115817771,0.284521739130435,0.224137931034483,0.819406293455579,66,24,0,0,213,23.2037520765325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central",1,0,0,2013-07-01,70.35,70.35,1218,70.35,1483524
"20402201",2010,0,0.1875,0.1875,0.375,0,0,0.25,0.125,0,0,0.875,0.125,0,0.1875,4.5,6,36.5625,1.125,4.62812500625,46.00687475,4.61562499375,1.170875,0.48750001625,2,4.9375,48.0625,-0.57724259125,0.125,0,1,0,0,1,1,NA,1,28,26.8240685793275,0.8,1,34.9833333333333,27.5945563518896,0.25,0.75,1.05185737578475,38,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.87250224726586,"S/C Chakhazda","MW2012C3020403",22.7011904761905,27.640946969697,0.3375,0.34758064516129,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-06-01,32.76,32.76,92,32.76,8464
"20402298",2010,0,0.5,0,0.125,0,0,0.4375,0.0625,0,0,0.8125,0.1875,0,0.375,5.6875,9,37.6875,1.3125,11.694,37.183999875,2.31533332625,1.1303333375,0.3750000125,2.375,4.75,48.5,0.0484644125,0.1875,0,1,0,0,1,1,1,1,19.0933333333333,24.7351165135661,0.25,1,22.555,25.3912863143975,0.6,1,0.995231919301244,38,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.88156379794344,"S/C Chakhazda","MW2012C3020403",22.7011904761905,27.640946969697,0.3375,0.34758064516129,1.04933907211945,38,31.75,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-09-01,32.5,32.5,184,32.5,33856
"20403049",2011,0,0.75,0,0.625,0,0,0.3125,0.125,0,0,0.6875,0.25,0.0625,0.25,4.8125,1,37.625,1.1875,13.60625,52.690000375,4.46187499375,1.140125,0.03750000125,1.8125,4.875,48.90625,0.549033189375,0.3125,0,0,1,0,1,1,1,1,33.6466666666667,22.6016131772096,0.25,1,18.2433333333333,23.052197143419,0.25,1,0.888961405014983,50,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.88990520017453,"S/C Kayembe","MW2012C3020403",33.6466666666667,18.2433333333333,0.25,0.25,0.888961405014983,50,49,0,0,213,23.8464996003582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2011-01-01,31.9114711666852,31.9114711666852,306,31.9114711666852,93636
"20403668",2010,0,0.75,0.0625,0.3125,0,0,0.3125,0.1875,0,0.125,0.75,0.25,0,0.3125,5.1875,3,36.5625,1.1875,16.77187525,45.827500125,9.57125,1.19025,0.11250000375,10.25,5.125,41.1875,0.5490317875,0.25,0,0,0.0625,0,0.0625,1,NA,1,36.6375,33.1837927893983,0.2,1,39.6,35.1752911573886,0,0.75,1.06873847229791,40,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.71813481226273,"S/C Kayembe","MW2012C3020403",24.81875,26.8,0.225,0.375,1.09052670698883,38.5,19,0,0,213,24.312189413199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-03-01,37.77,37.77,0,37.77,0
"20403697",2010,0,0.3125,0,0.375,0.0625,0,0.25,0,0,0,0.8125,0.1875,0,0.25,4.1875,10,40.75,1.1875,25.8613333125,39.784667,6.57733343125,1.14653333125,0.0750000025,5.625,3.8125,34.875,-0.32695932125,0.1875,0,0,0,0,0,1,1,1,13,24.1237720794134,0.25,1,14,24.7351165135663,0.75,1,1.11231494167974,37,19,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.55177024014153,"S/C Kayembe","MW2012C3020403",24.81875,26.8,0.225,0.375,1.09052670698883,38.5,19,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-10-01,32.8,32.8,214,32.8,45796
"20404032",2010,0,0.25,0.1875,0.1875,0,0,0.4375,0.0625,0,0,0.9375,0.0625,0,0.25,4.875,4,48.75,1.125,0.6535714369375,32.186428375,14.06714275,0.92935714,0.11250000375,4,4.875,48.46875,-0.452101809375,0.0625,0,0,0,0,0,1,NA,1,37.32,35.3197615108322,0.8,1,46.55,47.1766825035034,0.666666666666667,0.777777777777778,1.13059547058453,61,26,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.88091926037681,"Chiwere","MW2012C3020403",24.1166666666667,29.5066666666667,0.545833333333333,0.537037037037037,1.11023587958548,53.6666666666667,29.3333333333333,0,0,213,24.312189413199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-04-01,34.61,34.61,31,34.61,961
"20404032",2013,0,0.388888888888889,0.0555555555555556,0.222222222222222,0,0,0.555555555555556,0.166666666666667,0,0.0555555555555556,0.888888888888889,0.111111111111111,0,0.388888888888889,4.83333333333333,5.22222222222222,49.8333333333333,1.33333333333333,0.444444444444444,30.6111111111111,13.5,0.942222222222222,0.200000006666667,1.77777777777778,4.77777777777778,47.25,-0.300856965,0.111111111111111,0,0,0.0555555555555556,0,0.0555555555555556,1,1,0.944444444444444,75.5405120042348,81.0493918221531,0.425,0.668981481481481,89.7577301587302,94.1453214330129,0.408437314319667,0.642503466032878,0.975257478323911,71,23,66,213,23.2037520765325,865.140062408014,23,0,0,0,3.85545265393975,"Chiwere","MW2012C3020403",77.0856041262155,82.5321963512678,0.295833333333333,0.387849609540786,0.980413635083588,71,23,0,0,213,23.2037520765325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central",1,0,0,2013-05-01,68.37,68.37,1157,68.37,1338649
"20404509",2010,0,0.375,0,0.25,0,0,0.125,0.0625,0,0,0.9375,0.0625,0,0.125,4,11,51.875,1.25,9.415,47.978571375,10.440714325,1.051714275,0.2250000075,2.125,4.75,45.15625,-0.201818285625,0.0625,0,0,0,0,0,1,1,1,11,23.5612876745251,0.4,1,18,24.1237720794134,0.5,1,1.10196202705964,39,36,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.81012869774681,"Chiwere","MW2012C3020403",24.1166666666667,29.5066666666667,0.545833333333333,0.537037037037037,1.11023587958548,53.6666666666667,29.3333333333333,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-11-01,31.86,31.86,245,31.86,60025
"20404575",2010,0,0.5,0,0.0625,0,0.0625,0.5625,0.0625,0,0,1,0,0,0.4375,4.875,8,44.4375,1.0625,4.92062494375,33.2112500625,14.53875,0.8381875,0,2.3125,4.75,52.34375,0.048464139375,0,0,0,0,0,0,1,1,1,24.03,24.9934460795508,0.4375,1,23.97,24.9774038867506,0.444444444444444,1,1.09815014111227,61,26,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.95783254145944,"Chiwere","MW2012C3020403",24.1166666666667,29.5066666666667,0.545833333333333,0.537037037037037,1.11023587958548,53.6666666666667,29.3333333333333,0,0,213,24.312189413199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-08-01,34.58,34.58,153,34.58,23409
"20404575",2013,0,0.380952380952381,0,0.380952380952381,0,0,0.285714285714286,0,0,0,1,0,0,0.285714285714286,4.52380952380952,6.38095238095238,42.6190476190476,1.0952380952381,5.42857142857143,31.5714285714286,13.8571428571429,0.82047619047619,0.057142859047619,4.57142857142857,5.28571428571429,50.2619047619048,-0.300857363809524,0,0,0,0,0,0,1,1,1,78.6306962481963,68.8207769306566,0.166666666666667,0.714285714285714,75.3066625438054,75.6700560962694,0.367261904761905,1,0.985569791843264,71,23,66,213,23.2037520765325,865.140062408014,23,0,0,0,3.91724742956495,"Chiwere","MW2012C3020403",77.0856041262155,82.5321963512678,0.295833333333333,0.387849609540786,0.980413635083588,71,23,0,0,213,23.2037520765325,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central",1,0,0,2013-06-01,68.91,68.91,1188,68.91,1411344
"20404660",2011,0,0.5,0.125,0.375,0,0,0.6875,0.0625,0,0,0.875,0.125,0,0.375,5.125,1,41.125,1.1875,3.84749995625,42.50875,5.9681250125,1.2935625,0,4.4375,5.0625,40.65625,0.048465564375,0.125,0,0,0,0,0,1,1,1,23.495,22.6016131772097,0.5,1,20.89,23.0521971434191,0.5,1,0.985960303331712,52,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.70515257571278,"Chiwere","MW2012C3020403",23.495,20.89,0.5,0.5,0.985960303331712,52,49,0,0,213,23.8464996003582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2011-01-01,31.9114711666852,31.9114711666852,306,31.9114711666852,93636
"20405132",2010,0,0.4375,0.1875,0.25,0,0,0.5625,0.1875,0,0,0.6875,0.3125,0,0.5625,4.625,12,43.25,1.375,1.38687498875,35.900000125,6.521250075,1.4426875,0.150000005,3.25,5.1875,49.125,-0.076676629375,0.3125,0,0,0,0,0,1,1,1,20.89,23.0521971434191,0.5,1,11,23.5612876745251,0.4,1,0.996768153607552,40,37,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.89436807018943,"S/C Mkukula","MW2012C3020403",16.3963805937469,11,0.75,0.546153846153846,1.00279237529685,40,31.5,0,0,213,24.312189413199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-12-01,30.77,30.77,275,30.77,75625
"20405366",2010,0,0.5,0.0625,0.5,0,0,0.5,0.0625,0,0.0625,0.8125,0.1875,0,0.375,5.125,6,38.75,1.125,3.21733336875,35.061333125,7.00066668125,1.2323333375,0,2.1875,5.6875,52.6875,0.04846611625,0.1875,0,0,0,0,0,1,NA,1,11.9027611874938,22.4092414151376,1,1,11,19.2972781759448,0.692307692307692,0.692307692307692,1.00881659698615,40,26,40,213,24.312189413199,1053.04186703822,19,0,0,0,3.96437823576207,"S/C Mkukula","MW2012C3020403",16.3963805937469,11,0.75,0.546153846153846,1.00279237529685,40,31.5,0,0,213,24.312189413199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2010-06-01,32.76,32.76,92,32.76,8464
"20405366",2013,0,0.5,0.0555555555555556,0.444444444444444,0,0,0.666666666666667,0.222222222222222,0,0,0.555555555555556,0.444444444444444,0,0.555555555555556,5.22222222222222,7.11111111111111,40.4444444444444,1.11111111111111,3.33333333333333,33.7777777777778,7.05555555555556,1.22277777777778,0,0.888888888888889,5.05555555555556,52.7222222222222,-0.300857163333333,0.444444444444444,0,0,0,0,0,1,1,0.944444444444444,69.2574074074074,44.2401848172034,0.503968253968254,0.811111111111111,47.3924074074074,74.7117360780204,0.37037037037037,0.580246913580247,0.926939483365379,51,27,66,213,23.2037520765325,865.140062408014,23,0,0,0,3.96503704071376,"S/C Mkukula","MW2012C3020403",69.2574074074074,47.3924074074074,0.503968253968254,0.37037037037037,0.926939483365379,51,27,0,0,213,23.2037520765325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central",1,0,0,2013-07-01,70.35,70.35,1218,70.35,1483524
"20405704",2011,0,0.1875,0.0625,0.375,0,0,0.3125,0,0,0,1,0,0,0.3125,4.6875,3,42.75,1.25,1.99874998875,30.2831250625,9.89249999375,1.27475,0.60000002,2.875,4.4375,36.6875,-0.5772426075,0,0,0,0,0,0,1,1,1,31.2447355172792,21.8999020024179,1,1,29.84,22.215322737747,0.75,1,0.861822410771085,50,49,51,213,23.8464996003582,912.155798264224,32,0,0,0,3.60243609758832,"S/C Mkukula","MW2012C3020403",31.2447355172792,29.84,1,0.75,0.861822410771085,50,49,0,0,213,23.8464996003582,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South",0,0,1,2011-03-01,33.9075968042409,33.9075968042409,365,33.9075968042409,133225
